# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Mon Oct 18 20:43:15 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 9.32000 1.7032489777 2.5533585548    1.463  3.757  3.4684 -0.329    8  0.581  0.381   411.97   169.99   104.86    83.37    68.32  1 -6.56e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.624 -1.576 1.444 -3.084
0.0152 0.01508 9.32000 1.7032537460 2.5533587933    1.455  3.771  3.4659 -0.355    8  0.582  0.381   438.73   177.90   109.50    87.14    71.41  1 -7.71e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.657 -1.568 1.471 -3.082
0.0152 0.01508 9.32000 1.7032592297 2.5533590317    1.445  3.777  3.4656 -0.365    8  0.583  0.381   449.44   180.96   111.28    88.59    72.61  1 -8.38e-07      0.02 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.673 -1.574 1.472 -3.089
0.0152 0.01508 9.32000 1.7032593489 2.5533590317    1.445  3.719  3.4729 -0.277    8  0.583  0.381   362.09   154.46    95.67    75.99    62.25  1 -4.57e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.527 -1.558 1.429 -3.059
0.0152 0.01508 9.32000 1.7032599449 2.5533590317    1.444  3.597  3.4904 -0.086    8  0.583  0.381   228.28   109.22    68.71    54.30    44.44  1 -1.64e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.222 -1.598 1.268 -3.067
0.0152 0.01508 9.32000 1.7032607794 2.5533592701    1.441  3.389  3.5204  0.241    8  0.583  0.381   107.77    60.46    39.06    30.60    25.01  2 -7.14e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.703 -2.017 0.061 -3.340
0.0152 0.01508 9.32000 1.7032622099 2.5533592701    1.438  3.396  3.5192  0.229    8  0.583  0.381   110.72    61.79    39.87    31.25    25.54  2  -7.4e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.720 -1.999 0.115 -3.329
0.0152 0.01508 9.32000 1.7032641172 2.5533595085    1.433  3.472  3.5079  0.105    8  0.584  0.381   146.18    77.17    49.30    38.77    31.71  2 -1.02e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.911 -1.823 0.642 -3.218
0.0152 0.01508 9.32000 1.7032663822 2.5533595085    1.427  3.584  3.4912 -0.075    8  0.584  0.381   221.78   106.74    67.20    53.11    43.46  1 -1.61e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.190 -1.592 1.256 -3.058
0.0152 0.01508 9.32000 1.7032693624 2.5533597469    1.420  3.682  3.4764 -0.234    8  0.585  0.381   324.64   142.26    88.40    70.17    57.47  1 -3.33e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.436 -1.532 1.430 -3.027
0.0152 0.01508 9.32000 1.7032727003 2.5533599854    1.412  3.746  3.4665 -0.340    8  0.586  0.381   420.45   172.05   105.99    84.39    69.14  1 -6.62e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.595 -1.523 1.506 -3.034
0.0152 0.01508 9.32000 1.7032766342 2.5533602238    1.402  3.778  3.4611 -0.396    8  0.587  0.381   482.72   190.10   116.57    92.97    76.19  1 -9.45e-07      0.02 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.674 -1.510 1.565 -3.031
0.0152 0.01508 9.32000 1.7032811642 2.5533604622    1.391  3.791  3.4585 -0.423    8  0.588  0.381   515.34   199.16   121.84    97.27    79.72  1 -1.11e-06      0.03 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.706 -1.493 1.613 -3.021
0.0152 0.01508 9.32000 1.7032861710 2.5533607006    1.378  3.796  3.4579 -0.435    8  0.589  0.381   530.15   203.11   124.12    99.16    81.26  1 -1.21e-06      0.03 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.721 -1.491 1.629 -3.021
0.0152 0.01508 9.32000 1.7032862902 2.5533607006    1.378  3.748  3.4640 -0.363    8  0.589  0.381   442.03   178.09   109.48    87.29    71.51  1 -7.35e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.600 -1.488 1.559 -3.004
0.0152 0.01508 9.32000 1.7032867670 2.5533607006    1.376  3.628  3.4818 -0.172    8  0.589  0.381   277.33   126.11    78.74    62.47    51.13  1 -2.12e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.300 -1.497 1.428 -2.982
0.0152 0.01508 9.32000 1.7032877207 2.5533609390    1.373  3.421  3.5126  0.156    8  0.589  0.381   128.86    69.59    44.62    35.10    28.68  2 -9.41e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.783 -1.843 0.487 -3.212
0.0152 0.01508 9.32000 1.7032890320 2.5533609390    1.368  3.428  3.5113  0.143    8  0.589  0.381   132.69    71.22    45.62    35.89    29.34  2 -9.77e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.800 -1.817 0.553 -3.195
0.0152 0.01508 9.32000 1.7032907009 2.5533609390    1.361  3.503  3.4997  0.020    8  0.590  0.381   175.90    88.90    56.37    44.51    36.40  1 -1.34e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.987 -1.642 1.036 -3.076
0.0152 0.01508 9.32000 1.7032929659 2.5533611774    1.353  3.611  3.4829 -0.158    8  0.590  0.381   267.15   122.43    76.51    60.71    49.68  1 -2.08e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.257 -1.477 1.442 -2.960
0.0152 0.01508 9.32000 1.7032957077 2.5533614159    1.343  3.705  3.4679 -0.316    8  0.591  0.381   391.07   162.48   100.24    79.89    65.42  1 -5.15e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.493 -1.448 1.566 -2.956
0.0152 0.01508 9.32000 1.7032989264 2.5533614159    1.331  3.766  3.4577 -0.421    8  0.592  0.381   507.10   196.13   119.95    95.90    78.56  1 -1.01e-06      0.02 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.645 -1.435 1.672 -2.961
0.0152 0.01508 9.32000 1.7033026218 2.5533616543    1.317  3.796  3.4521 -0.478    8  0.592  0.381   584.28   216.91   132.03   105.76    86.65  1 -1.43e-06      0.04 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.721 -1.409 1.776 -2.950
0.0152 0.01508 9.32000 1.7033067942 2.5533621311    1.302  3.808  3.4491 -0.507    8  0.593  0.381   627.39   227.96   138.41   110.99    90.94  1  -1.7e-06      0.05 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.751 -1.386 1.845 -2.934
0.0152 0.01508 9.32000 1.7033115625 2.5533623695    1.285  3.814  3.4481 -0.523    8  0.595  0.381   650.08   233.51   141.59   113.63    93.10  0 -1.87e-06      0.07 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.765 -1.370 1.887 -2.923
0.0152 0.01508 9.32000 1.7033116817 2.5533623695    1.283  3.775  3.4530 -0.465    8  0.595  0.381   561.37   210.32   128.12   102.68    84.10  1 -1.26e-06      0.04 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.668 -1.379 1.789 -2.916
0.0152 0.01508 9.32000 1.7033121586 2.5533623695    1.280  3.657  3.4710 -0.276    8  0.595  0.381   350.68   149.30    92.36    73.65    60.28  1 -3.67e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.372 -1.381 1.609 -2.883
0.0152 0.01508 9.32000 1.7033129930 2.5533623695    1.273  3.451  3.5025  0.054    8  0.595  0.381   160.26    82.21    52.23    41.30    33.75  1 -1.32e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.859 -1.607 0.994 -3.028
0.0152 0.01508 9.32000 1.7033141851 2.5533623695    1.263  3.458  3.5009  0.037    8  0.595  0.381   166.24    84.55    53.64    42.44    34.68  1 -1.39e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.875 -1.569 1.077 -2.998
0.0152 0.01508 9.32000 1.7033158541 2.5533626080    1.250  3.531  3.4885 -0.090    8  0.596  0.381   223.36   106.12    66.63    52.91    43.26  1  -1.9e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.058 -1.394 1.485 -2.867
0.0152 0.01508 9.32000 1.7033179998 2.5533626080    1.234  3.635  3.4707 -0.272    8  0.596  0.381   344.27   146.77    90.79    72.48    59.30  1 -3.34e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.319 -1.325 1.663 -2.828
0.0152 0.01508 9.32000 1.7033205032 2.5533628464    1.214  3.726  3.4546 -0.434    8  0.597  0.381   512.46   195.99   119.62    95.96    78.55  1 -9.19e-07      0.02 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.546 -1.308 1.822 -2.838
0.0152 0.01508 9.32000 1.7033236027 2.5533630848    1.191  3.785  3.4432 -0.546    8  0.598  0.381   677.51   238.80   144.40   116.25    95.20  0 -1.82e-06      0.07 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.692 -1.258 2.055 -2.817
0.0152 0.01508 9.32000 1.7033270597 2.5533633232    1.165  3.813  3.4364 -0.611    8  0.598  0.381   797.84   267.37   160.78   129.76   106.27  0 -2.66e-06      0.12 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.764 -1.182 2.283 -2.763
0.0152 0.01508 9.32000 1.7033309937 2.5533635616    1.136  3.825  3.4323 -0.650    8  0.599  0.381   877.24   285.00   170.79   138.10   113.10  0 -3.28e-06      0.17 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.792 -1.101 2.472 -2.699
0.0152 0.01508 9.32000 1.7033355236 2.5533638000    1.105  3.830  3.4378 -0.645    8  0.600  0.381   860.63   280.45   168.08   136.02   111.36  0 -3.67e-06      0.30 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.805 -0.943 2.693 -2.563
0.0152 0.01508 9.32000 1.7033356428 2.5533638000    1.103  3.800  3.4335 -0.634    8  0.600  0.381   834.87   274.51   164.67   133.22   109.07  0 -2.81e-06      0.13 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.730 -1.101 2.420 -2.690
0.0152 0.01508 9.32000 1.7033361197 2.5533638000    1.096  3.684  3.4513 -0.448    8  0.601  0.381   520.20   196.08   119.40    96.14    78.64  0 -8.43e-07      0.02 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.439 -1.169 1.987 -2.703
0.0152 0.01508 9.32000 1.7033368349 2.5533638000    1.085  3.479  3.4840 -0.118    8  0.601  0.381   231.45   107.50    67.24    53.69    43.85  1 -2.32e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.927 -1.178 1.722 -2.659
0.0152 0.01508 9.32000 1.7033380270 2.5533640385    1.067  3.485  3.4790 -0.151    8  0.601  0.381   249.69   113.67    70.90    56.68    46.30  1 -2.46e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.943 -1.100 1.825 -2.588
0.0152 0.01508 9.32000 1.7033395767 2.5533640385    1.045  3.556  3.4610 -0.303    8  0.601  0.381   359.72   149.00    91.76    73.72    60.24  1 -3.36e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.121 -1.011 2.014 -2.525
0.0152 0.01508 9.32000 1.7033414841 2.5533640385    1.017  3.657  3.4357 -0.517    8  0.602  0.381   608.67   217.65   131.69   106.50    87.09  0 -8.81e-07      0.02 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.372 -0.968 2.369 -2.524
0.0152 0.01508 9.32000 1.7033438683 2.5533642769    0.984  3.744  3.4120 -0.713    8  0.602  0.381  1000.52   307.64   183.13   149.03   121.94  0 -2.55e-06      0.12 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.589 -0.862 2.892 -2.470
0.0152 0.01508 9.32000 1.7033467293 2.5533645153    0.946  3.799  3.3951 -0.853    8  0.603  0.381  1433.81   392.14   230.69   188.68   154.43  0 -5.35e-06      0.53 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.728 -0.332 3.899 -2.029
0.0152 0.01508 9.32000 1.7033499479 2.5533647537    0.904  3.826  3.3868 -0.933    8  0.604  0.381  1756.98   447.71   261.55   214.69   175.72  0 -8.31e-06      0.92 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.794 0.224 4.871 -1.551
0.0152 0.01508 9.32000 1.7033536434 2.5533649921    0.858  3.836  3.3865 -0.966    8  0.605  0.381  1901.26   469.40   273.32   224.94   184.05  0 -1.08e-05      1.35 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.819 0.858 5.902 -0.994
0.0152 0.01508 9.32000 1.7033578157 2.5533652306    0.810  3.840  3.4863 -0.596    8  0.606  0.381   714.44   236.92   142.08   116.00    94.72  0 -8.45e-06      0.78 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.829 -0.771 3.010 -2.436
0.0152 0.01508 9.32000 1.7033714056 2.5533659458    0.609 -9.999  4.0000  1.395    9  0.609  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 29.767 29.980 29.970 29.986
#isochrone terminated

